     1.500000   11.000000    1.472441    0.286213    0.147490    0.128362    0.179851
     1.600000   11.000000    1.570603    0.305294    0.136928    0.130975    0.123154
     1.700000   11.000000    1.668766    0.324375    0.125366    0.132229    0.106707
     1.800000   11.000000    1.766929    0.343456    0.113186    0.133476    0.111392
     1.900000   11.000000    1.865092    0.362537    0.100113    0.135186    0.122852
     2.000000   11.000000    1.963254    0.381618    0.085985    0.137227    0.134707
     2.100000   11.000000    2.061417    0.400699    0.071036    0.139039    0.143983
     2.200000   11.000000    2.159580    0.419780    0.056196    0.139544    0.149144
     2.300000   11.000000    2.257743    0.438861    0.043427    0.137117    0.149621
     2.400000   11.000000    2.355905    0.457942    0.035379    0.130267    0.145975
     2.500000   11.000000    2.454068    0.477022    0.033575    0.119177    0.140022
     2.600000   11.000000    2.552231    0.496103    0.036760    0.106185    0.134049
     2.700000   11.000000    2.650393    0.515184    0.042104    0.093914    0.129556
     2.800000   11.000000    2.748556    0.534265    0.047413    0.083681    0.126938
     2.900000   11.000000    2.846719    0.553346    0.000000    0.075632    0.000000
     3.000000   11.000000    2.944882    0.572427    0.000000    0.069424    0.000000
     3.100000   11.000000    3.043044    0.591508    0.000000    0.064639    0.000000
     3.200000   11.000000    3.141207    0.610589    0.000000    0.060920    0.000000
     3.300000   11.000000    3.239370    0.629670    0.000000    0.057993    0.000000
     3.400000   11.000000    3.337532    0.648751    0.000000    0.055662    0.000000
     3.500000   11.000000    3.435695    0.667831    0.000000    0.053780    0.000000
     3.600000   11.000000    3.533858    0.686912    0.000000    0.052245    0.000000
     3.700000   11.000000    3.632021    0.705993    0.000000    0.050976    0.000000
     3.800000   11.000000    3.730183    0.725074    0.000000    0.049918    0.000000
     3.900000   11.000000    3.828346    0.744155    0.000000    0.049025    0.000000
     4.000000   11.000000    3.926509    0.763236    0.000000    0.048264    0.000000
     4.100000   11.000000    4.024671    0.782317    0.000000    0.047608    0.000000
     4.200000   11.000000    4.122834    0.801398    0.000000    0.047035    0.000000
     4.300000   11.000000    4.220997    0.820479    0.000000    0.046529    0.000000
     4.400000   11.000000    4.319160    0.839560    0.000000    0.046075    0.000000
     4.500000   11.000000    4.417322    0.858640    0.000000    0.045662    0.000000
     4.600000   11.000000    4.515485    0.877721    0.000000    0.045280    0.000000
     4.700000   11.000000    4.613648    0.896802    0.000000    0.044921    0.000000
     4.800000   11.000000    4.711810    0.915883    0.000000    0.044578    0.000000
     4.900000   11.000000    4.809973    0.934964    0.000000    0.044245    0.000000
     5.000000   11.000000    4.908136    0.954045    0.000000    0.043917    0.000000

     0.100000   13.000000    0.097437    0.022495    0.202829    0.096958    0.141802
     0.200000   13.000000    0.194874    0.044990    0.204002    0.097973    0.149325
     0.300000   13.000000    0.292311    0.067485    0.204474    0.098957    0.157313
     0.400000   13.000000    0.389748    0.089980    0.204204    0.099922    0.166203
     0.500000   13.000000    0.487185    0.112476    0.203165    0.100888    0.176186
     0.600000   13.000000    0.584622    0.134971    0.201342    0.101878    0.187462
     0.700000   13.000000    0.682059    0.157466    0.198733    0.102921    0.200267
     0.800000   13.000000    0.779496    0.179961    0.195352    0.104055    0.214862
     0.900000   13.000000    0.876933    0.202456    0.191231    0.105330    0.231497
     1.000000   13.000000    0.974370    0.224951    0.186425    0.106816    0.250237
     1.100000   13.000000    1.071807    0.247446    0.181032    0.108625    0.270401
     1.200000   13.000000    1.169244    0.269941    0.175222    0.110959    0.288722
     1.300000   13.000000    1.266681    0.292436    0.169222    0.114188    0.294004
     1.400000   13.000000    1.364118    0.314931    0.162861    0.118640    0.261128
     1.500000   13.000000    1.461555    0.337427    0.154702    0.123105    0.188125
     1.600000   13.000000    1.558992    0.359922    0.144370    0.125576    0.136273
     1.700000   13.000000    1.656429    0.382417    0.133198    0.126826    0.124105
     1.800000   13.000000    1.753866    0.404912    0.121513    0.128084    0.131407
     1.900000   13.000000    1.851303    0.427407    0.109101    0.129723    0.144551
     2.000000   13.000000    1.948740    0.449902    0.095840    0.131624    0.157403
     2.100000   13.000000    2.046177    0.472397    0.081889    0.133370    0.167016
     2.200000   13.000000    2.143614    0.494892    0.067843    0.134227    0.171910
     2.300000   13.000000    2.241051    0.517387    0.054942    0.133094    0.171647
     2.400000   13.000000    2.338488    0.539883    0.045062    0.128733    0.166873
     2.500000   13.000000    2.435925    0.562378    0.039915    0.120612    0.159359
     2.600000   13.000000    2.533362    0.584873    0.039663    0.109771    0.151467
     2.700000   13.000000    2.630799    0.607368    0.042638    0.098311    0.145060
     2.800000   13.000000    2.728236    0.629863    0.046733    0.087945    0.140866
     2.900000   13.000000    2.825673    0.652358    0.050564    0.079371    0.138774
     3.000000   13.000000    2.923110    0.674853    0.000000    0.072568    0.000000
     3.100000   13.000000    3.020547    0.697348    0.000000    0.067249    0.000000
     3.200000   13.000000    3.117984    0.719843    0.000000    0.063087    0.000000
     3.300000   13.000000    3.215421    0.742338    0.000000    0.059808    0.000000
     3.400000   13.000000    3.312858    0.764834    0.000000    0.057196    0.000000
     3.500000   13.000000    3.410295    0.787329    0.000000    0.055094    0.000000
     3.600000   13.000000    3.507732    0.809824    0.000000    0.053381    0.000000
     3.700000   13.000000    3.605169    0.832319    0.000000    0.051969    0.000000
     3.800000   13.000000    3.702606    0.854814    0.000000    0.050794    0.000000
     3.900000   13.000000    3.800043    0.877309    0.000000    0.049803    0.000000
     4.000000   13.000000    3.897480    0.899804    0.000000    0.048959    0.000000
     4.100000   13.000000    3.994917    0.922299    0.000000    0.048230    0.000000
     4.200000   13.000000    4.092354    0.944794    0.000000    0.047593    0.000000
     4.300000   13.000000    4.189791    0.967290    0.000000    0.047029    0.000000
     4.400000   13.000000    4.287228    0.989785    0.000000    0.046520    0.000000
     4.500000   13.000000    4.384665    1.012280    0.000000    0.046055    0.000000
     4.600000   13.000000    4.482102    1.034775    0.000000    0.045622    0.000000
     4.700000   13.000000    4.579539    1.057270    0.000000    0.045212    0.000000
     4.800000   13.000000    4.676976    1.079765    0.000000    0.044819    0.000000
     4.900000   13.000000    4.774413    1.102260    0.000000    0.044435    0.000000
     5.000000   13.000000    4.871850    1.124755    0.000000    0.044056    0.000000

     0.100000   15.000000    0.096593    0.025882    0.207896    0.086317    0.129714
     0.200000   15.000000    0.193185    0.051764    0.209379    0.087376    0.137495
     0.300000   15.000000    0.289778    0.077646    0.210138    0.088439    0.145862
     0.400000   15.000000    0.386370    0.103528    0.210131    0.089520    0.155286
     0.500000   15.000000    0.482963    0.129410    0.209326    0.090642    0.166004
     0.600000   15.000000    0.579555    0.155291    0.207704    0.091829    0.178276
     0.700000   15.000000    0.676148    0.181173    0.205263    0.093116    0.192416
     0.800000   15.000000    0.772741    0.207055    0.202017    0.094543    0.208788
     0.900000   15.000000    0.869333    0.232937    0.197997    0.096168    0.227766
     1.000000   15.000000    0.965926    0.258819    0.193267    0.098068    0.249547
     1.100000   15.000000    1.062518    0.284701    0.187936    0.100364    0.273490
     1.200000   15.000000    1.159111    0.310583    0.182200    0.103268    0.295917
     1.300000   15.000000    1.255704    0.336465    0.176323    0.107122    0.303804
     1.400000   15.000000    1.352296    0.362347    0.170101    0.112072    0.269519
     1.500000   15.000000    1.448889    0.388229    0.162036    0.116604    0.196918
     1.600000   15.000000    1.545481    0.414110    0.151935    0.119035    0.150202
     1.700000   15.000000    1.642074    0.439992    0.141103    0.120374    0.142240
     1.800000   15.000000    1.738666    0.465874    0.129841    0.121726    0.152453
     1.900000   15.000000    1.835259    0.491756    0.117984    0.123388    0.167830
     2.000000   15.000000    1.931852    0.517638    0.105442    0.125251    0.182372
     2.100000   15.000000    2.028444    0.543520    0.092331    0.126994    0.193078
     2.200000   15.000000    2.125037    0.569402    0.079045    0.128117    0.198423
     2.300000   15.000000    2.221629    0.595284    0.066354    0.127905    0.197984
     2.400000   15.000000    2.318222    0.621166    0.055468    0.125479    0.192418
     2.500000   15.000000    2.414815    0.647048    0.047792    0.120143    0.183423
     2.600000   15.000000    2.511407    0.672930    0.044167    0.112007    0.173384
     2.700000   15.000000    2.608000    0.698811    0.044157    0.102241    0.164511
     2.800000   15.000000    2.704592    0.724693    0.046316    0.092419    0.158042
     2.900000   15.000000    2.801185    0.750575    0.049164    0.083651    0.154164
     3.000000   15.000000    2.897777    0.776457    0.051774    0.076353    0.152490
