     1.200000   13.000000    1.169244    0.269941    0.000000    0.000000    0.000000    0.000000
     1.300000   13.000000    1.266681    0.292436    0.000000    0.000000    0.000000    0.000000
     1.400000   13.000000    1.364118    0.314931    0.000000    0.000000    0.000000    0.000000
     1.500000   13.000000    1.461555    0.337427    0.000000    0.000000    0.000000    0.000000
     1.600000   13.000000    1.558992    0.359922    0.000000    0.000000    0.000000    0.000000
     1.700000   13.000000    1.656429    0.382417    0.000000    0.000000    0.000000    0.000000
     1.800000   13.000000    1.753866    0.404912    0.000000    0.000000    0.000000    0.000000
     1.900000   13.000000    1.851303    0.427407    0.000000    0.000000    0.000000    0.000000
     2.000000   13.000000    1.948740    0.449902    0.000000    0.000000    0.000000    0.000000
     2.100000   13.000000    2.046177    0.472397    0.000000    0.000000    0.000000    0.000000
     2.200000   13.000000    2.143614    0.494892    0.000000    0.000000    0.000000    0.000000
     2.300000   13.000000    2.241051    0.517387    0.000000    0.000000    0.000000    0.000000
     2.400000   13.000000    2.338488    0.539883    0.000000    0.000000    0.000000    0.000000
     2.500000   13.000000    2.435925    0.562378    0.000000    0.000000    0.000000    0.000000
     2.600000   13.000000    2.533362    0.584873    0.000000    0.000000    0.000000    0.000000
     2.700000   13.000000    2.630799    0.607368    0.000000    0.000000    0.000000    0.000000
     2.800000   13.000000    2.728236    0.629863    0.000000    0.000000    0.000000    0.000000
     2.900000   13.000000    2.825673    0.652358    0.000000    0.000000    0.000000    0.000000
     3.000000   13.000000    2.923110    0.674853    0.030933    0.000000    0.000000    0.138360
     3.100000   13.000000    3.020547    0.697348    0.034336    0.000000    0.000000    0.139196
     3.200000   13.000000    3.117984    0.719843    0.036714    0.000000    0.000000    0.140942
     3.300000   13.000000    3.215421    0.742338    0.038321    0.000000    0.000000    0.143342
     3.400000   13.000000    3.312858    0.764834    0.039356    0.000000    0.000000    0.146210
     3.500000   13.000000    3.410295    0.787329    0.039967    0.000000    0.000000    0.149407
     3.600000   13.000000    3.507732    0.809824    0.040264    0.000000    0.000000    0.152821
     3.700000   13.000000    3.605169    0.832319    0.040324    0.000000    0.000000    0.156363
     3.800000   13.000000    3.702606    0.854814    0.040207    0.000000    0.000000    0.159955
     3.900000   13.000000    3.800043    0.877309    0.039956    0.000000    0.000000    0.163527
     4.000000   13.000000    3.897480    0.899804    0.039604    0.000000    0.000000    0.167017
     4.100000   13.000000    3.994917    0.922299    0.039174    0.000000    0.000000    0.170364
