0.06000000	4.11897700	0.51002100	0.00384600	-0.00031900	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.57363600	0.00000000	0.00000000	0.00000000	0.00000700	0.00011800
0.06000000	4.15388400	0.51009500	0.00385200	-0.00011500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.57144400	0.00000000	0.00000000	0.00000000	0.00000200	0.00011800
0.06000000	4.18879000	0.51017000	0.00385800	-0.00009000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.56925200	0.00000000	0.00000000	0.00000000	0.00000200	0.00011900
0.06000000	4.22369700	0.51044800	0.00385000	0.00029600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.57259400	0.00000000	0.00000000	0.00000000	0.00000600	0.00011800
0.06000000	4.25860300	0.51022600	0.00382700	0.00049900	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.58023600	0.00000000	0.00000000	0.00000000	0.00001100	0.00011800
0.06000000	4.29351000	0.50989100	0.00379400	0.00070100	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.59189800	0.00000000	0.00000000	0.00000000	0.00001500	0.00011700
0.06000000	4.32841700	0.50944800	0.00375200	0.00090400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60768300	0.00000000	0.00000000	0.00000000	0.00002000	0.00011600
0.06000000	4.36332300	0.50890200	0.00369900	0.00110100	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.62772900	0.00000000	0.00000000	0.00000000	0.00002400	0.00011500
0.06000000	4.39823000	0.50826000	0.00363500	0.00129500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.65220800	0.00000000	0.00000000	0.00000000	0.00002800	0.00011400
0.06000000	4.43313600	0.50752900	0.00356200	0.00148800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.68133000	0.00000000	0.00000000	0.00000000	0.00003300	0.00011200
0.06000000	4.46804300	0.50671700	0.00347900	0.00167500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.71533100	0.00000000	0.00000000	0.00000000	0.00003700	0.00011000
0.06000000	4.50294900	0.50583400	0.00338600	0.00185500	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.75448900	0.00000000	0.00000000	0.00000000	0.00004100	0.00010800
0.06000000	4.53785600	0.50488900	0.00328600	0.00203400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.79908300	0.00000000	0.00000000	0.00000000	0.00004600	0.00010600
0.06000000	4.57276300	0.50389500	0.00317400	0.00221000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.84944100	0.00000000	0.00000000	0.00000000	0.00005000	0.00010300
0.06000000	4.60766900	0.50286100	0.00305600	0.00237000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.90587900	0.00000000	0.00000000	0.00000000	0.00005400	0.00010000
0.06000000	4.64257600	0.50179900	0.00292800	0.00252800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.96870200	0.00000000	0.00000000	0.00000000	0.00005900	0.00009700
0.06000000	4.67748200	0.50072300	0.00279300	0.00267600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.03820800	0.00000000	0.00000000	0.00000000	0.00006300	0.00009400
0.06000000	4.71238900	0.49964200	0.00265000	0.00282400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.11458000	0.00000000	0.00000000	0.00000000	0.00006700	0.00009000
